Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
ORD-100497,2020-12-06,2020-12-08,Standard Class,CUST-3376,Customer 305,Corporate,United States,Tampa,Florida,South,PR-60222,Office Supplies,Labels,Labels Model 186,107.65,5,0.0,31.73
ORD-100498,2018-05-03,2018-05-09,Second Class,CUST-5331,Customer 387,Consumer,United States,Miami,Florida,South,PR-70819,Technology,Computers,Computers Model 155,1109.58,6,0.0,167.24
ORD-100499,2019-03-28,2019-04-01,First Class,CUST-7390,Customer 243,Consumer,United States,Evansville,Indiana,Central,PR-66981,Technology,Accessories,Accessories Model 488,620.64,3,0.0,230.42
ORD-100500,2017-01-25,2017-01-28,First Class,CUST-9704,Customer 327,Corporate,United States,Greensboro,North Carolina,South,PR-95467,Furniture,Chairs,Chairs Model 199,709.36,4,0.0,64.25
ORD-100501,2018-07-13,2018-07-16,Standard Class,CUST-4961,Customer 376,Home Office,United States,Detroit,Michigan,Central,PR-98829,Furniture,Furnishings,Furnishings Model 572,1312.0,8,0.0,171.4
ORD-100502,2020-11-14,2020-11-16,Second Class,CUST-7737,Customer 51,Home Office,United States,Peoria,Illinois,Central,PR-56073,Office Supplies,Paper,Paper Model 112,163.41,3,0.0,8.51
ORD-100503,2018-03-26,2018-04-01,Standard Class,CUST-2506,Customer 30,Home Office,United States,Detroit,Michigan,Central,PR-25963,Office Supplies,Paper,Paper Model 734,62.7,1,0.0,20.57
ORD-100504,2020-12-21,2020-12-22,First Class,CUST-4018,Customer 130,Corporate,United States,Pittsburgh,Pennsylvania,East,PR-19924,Technology,Accessories,Accessories Model 213,594.06,3,0.0,145.58
ORD-100505,2020-08-01,2020-08-05,Second Class,CUST-3653,Customer 400,Corporate,United States,Evansville,Indiana,Central,PR-60174,Technology,Computers,Computers Model 363,375.18,2,0.0,145.86
ORD-100506,2019-03-07,2019-03-10,Same Day,CUST-9056,Customer 103,Consumer,United States,Jersey City,New Jersey,East,PR-74494,Office Supplies,Art,Art Model 171,251.56,4,0.0,41.09
ORD-100507,2017-08-11,2017-08-13,Second Class,CUST-5243,Customer 53,Consumer,United States,Tampa,Florida,South,PR-84887,Technology,Phones,Phones Model 552,617.68,4,0.05,-48.83
ORD-100508,2018-05-29,2018-06-05,Standard Class,CUST-7397,Customer 137,Home Office,United States,Dallas,Texas,South,PR-61292,Office Supplies,Paper,Paper Model 138,19.55,5,0.1,1.43
ORD-100509,2020-03-22,2020-03-23,Same Day,CUST-4700,Customer 2,Home Office,United States,Raleigh,North Carolina,South,PR-25886,Furniture,Chairs,Chairs Model 653,596.8,4,0.0,17.08
ORD-100510,2020-03-07,2020-03-12,First Class,CUST-2485,Customer 188,Consumer,United States,Lansing,Michigan,Central,PR-48005,Furniture,Furnishings,Furnishings Model 156,729.8,5,0.0,6.82
ORD-100511,2020-08-19,2020-08-21,First Class,CUST-7391,Customer 55,Corporate,United States,San Francisco,California,West,PR-92941,Technology,Accessories,Accessories Model 406,885.76,4,0.0,-4.42
ORD-100512,2019-06-16,2019-06-22,Same Day,CUST-4907,Customer 251,Consumer,United States,Seattle,Washington,West,PR-94332,Office Supplies,Paper,Paper Model 837,206.7,5,0.0,8.6
ORD-100513,2018-09-23,2018-09-27,Second Class,CUST-1701,Customer 208,Consumer,United States,Houston,Texas,South,PR-97466,Furniture,Chairs,Chairs Model 445,341.82,3,0.0,13.82
ORD-100514,2019-12-08,2019-12-12,Second Class,CUST-1312,Customer 242,Consumer,United States,Seattle,Washington,West,PR-95037,Office Supplies,Binders,Binders Model 600,28.0,2,0.05,2.41
ORD-100515,2017-09-25,2017-09-26,Second Class,CUST-3796,Customer 303,Consumer,United States,San Francisco,California,West,PR-75161,Office Supplies,Art,Art Model 725,227.04,4,0.0,42.97
ORD-100516,2020-05-03,2020-05-10,Second Class,CUST-7586,Customer 167,Home Office,United States,Los Angeles,California,West,PR-81550,Furniture,Bookcases,Bookcases Model 930,866.25,5,0.0,117.21
ORD-100517,2017-10-09,2017-10-12,Standard Class,CUST-2978,Customer 141,Corporate,United States,San Diego,California,West,PR-58487,Office Supplies,Labels,Labels Model 164,338.1,7,0.0,81.79
ORD-100518,2020-02-08,2020-02-10,Standard Class,CUST-7162,Customer 399,Consumer,United States,Tampa,Florida,South,PR-20580,Office Supplies,Binders,Binders Model 202,380.92,4,0.0,19.34
ORD-100519,2017-01-14,2017-01-15,Standard Class,CUST-8798,Customer 355,Consumer,United States,San Diego,California,West,PR-93863,Technology,Computers,Computers Model 526,1496.88,6,0.0,459.63
ORD-100520,2018-07-09,2018-07-14,Same Day,CUST-3949,Customer 368,Home Office,United States,Charlotte,North Carolina,South,PR-92207,Office Supplies,Paper,Paper Model 710,33.63,3,0.0,5.96
ORD-100521,2018-09-09,2018-09-12,First Class,CUST-9686,Customer 49,Home Office,United States,Austin,Texas,South,PR-38740,Office Supplies,Binders,Binders Model 220,122.91,3,0.05,-0.11
ORD-100522,2019-08-09,2019-08-16,Same Day,CUST-3444,Customer 351,Corporate,United States,Portland,Oregon,West,PR-30940,Office Supplies,Paper,Paper Model 915,244.38,3,0.0,69.78
ORD-100523,2020-10-04,2020-10-05,Same Day,CUST-6477,Customer 316,Consumer,United States,Jersey City,New Jersey,East,PR-16875,Office Supplies,Art,Art Model 357,77.58,2,0.05,5.11
ORD-100524,2020-01-06,2020-01-08,Same Day,CUST-4855,Customer 370,Home Office,United States,San Francisco,California,West,PR-52725,Technology,Phones,Phones Model 172,607.5,3,0.0,89.91
ORD-100525,2019-05-09,2019-05-11,Same Day,CUST-4884,Customer 378,Consumer,United States,Columbus,Ohio,Central,PR-38922,Furniture,Tables,Tables Model 200,144.53,1,0.05,11.41
ORD-100526,2017-05-31,2017-06-04,Same Day,CUST-8454,Customer 92,Corporate,United States,Dallas,Texas,South,PR-69996,Office Supplies,Binders,Binders Model 724,16.12,2,0.2,3.48
ORD-100527,2018-02-02,2018-02-08,Standard Class,CUST-1977,Customer 144,Consumer,United States,Detroit,Michigan,Central,PR-70106,Furniture,Tables,Tables Model 132,571.0,4,0.0,90.22
ORD-100528,2019-05-07,2019-05-09,Standard Class,CUST-3784,Customer 296,Consumer,United States,Cleveland,Ohio,Central,PR-78389,Technology,Accessories,Accessories Model 908,425.94,2,0.0,105.21
ORD-100529,2019-09-29,2019-10-06,Standard Class,CUST-8014,Customer 377,Consumer,United States,Reno,Nevada,West,PR-66917,Furniture,Chairs,Chairs Model 847,361.76,4,0.05,6.53
ORD-100530,2020-04-01,2020-04-03,Same Day,CUST-9261,Customer 18,Home Office,United States,San Francisco,California,West,PR-72818,Office Supplies,Paper,Paper Model 581,-54.42,2,0.0,-4.49
ORD-100531,2020-11-27,2020-12-04,Same Day,CUST-1203,Customer 355,Consumer,United States,Springfield,Massachusetts,East,PR-56976,Office Supplies,Paper,Paper Model 671,269.58,3,0.05,38.75
ORD-100532,2018-08-29,2018-08-31,Second Class,CUST-8524,Customer 293,Corporate,United States,Buffalo,New York,East,PR-28169,Technology,Computers,Computers Model 265,351.62,2,0.0,23.01
ORD-100533,2020-12-11,2020-12-15,First Class,CUST-2158,Customer 198,Home Office,United States,Eugene,Oregon,West,PR-48874,Furniture,Chairs,Chairs Model 981,294.2,2,0.0,11.3
ORD-100534,2019-05-23,2019-05-30,First Class,CUST-1898,Customer 264,Consumer,United States,Cincinnati,Ohio,Central,PR-60194,Office Supplies,Labels,Labels Model 853,59.79,3,0.0,2.68
ORD-100535,2019-01-19,2019-01-23,First Class,CUST-4354,Customer 71,Consumer,United States,Jersey City,New Jersey,East,PR-24884,Office Supplies,Paper,Paper Model 674,386.7,6,0.0,19.5
ORD-100536,2020-08-22,2020-08-26,Second Class,CUST-7929,Customer 142,Consumer,United States,Spokane,Washington,West,PR-55249,Furniture,Bookcases,Bookcases Model 615,504.48,3,0.0,96.63
ORD-100537,2019-07-16,2019-07-20,Second Class,CUST-7031,Customer 345,Consumer,United States,Worcester,Massachusetts,East,PR-21443,Technology,Computers,Computers Model 562,724.6,5,0.0,88.08
ORD-100538,2017-06-14,2017-06-18,Standard Class,CUST-2835,Customer 357,Corporate,United States,Portland,Oregon,West,PR-36772,Office Supplies,Binders,Binders Model 382,489.3,7,0.0,23.28
ORD-100539,2019-12-03,2019-12-09,Same Day,CUST-6680,Customer 216,Home Office,United States,Jersey City,New Jersey,East,PR-12815,Technology,Accessories,Accessories Model 585,559.23,3,0.0,161.88
ORD-100540,2018-08-21,2018-08-23,First Class,CUST-6616,Customer 336,Corporate,United States,New York City,New York,East,PR-97274,Technology,Computers,Computers Model 521,1067.64,6,0.0,290.56
ORD-100541,2020-11-28,2020-12-03,First Class,CUST-6021,Customer 88,Consumer,United States,Raleigh,North Carolina,South,PR-58745,Technology,Accessories,Accessories Model 908,928.76,4,0.0,215.98
ORD-100542,2018-08-14,2018-08-21,First Class,CUST-3634,Customer 365,Consumer,United States,Pittsburgh,Pennsylvania,East,PR-97340,Furniture,Furnishings,Furnishings Model 270,702.5,5,0.0,54.61
ORD-100543,2017-11-11,2017-11-13,Standard Class,CUST-5266,Customer 190,Consumer,United States,Los Angeles,California,West,PR-14546,Furniture,Tables,Tables Model 551,235.74,2,0.0,63.92
ORD-100544,2020-09-25,2020-09-28,Second Class,CUST-5940,Customer 63,Corporate,United States,Cleveland,Ohio,Central,PR-29055,Furniture,Tables,Tables Model 646,466.62,3,0.0,81.09
ORD-100545,2019-07-28,2019-07-31,First Class,CUST-5842,Customer 243,Home Office,United States,San Diego,California,West,PR-29278,Technology,Computers,Computers Model 762,411.78,2,0.0,49.5
ORD-100546,2020-03-03,2020-03-09,Second Class,CUST-3284,Customer 348,Corporate,United States,Augusta,Georgia,South,PR-62642,Office Supplies,Art,Art Model 141,227.48,4,0.0,-14.97
ORD-100547,2020-06-18,2020-06-25,Standard Class,CUST-4197,Customer 299,Corporate,United States,Reno,Nevada,West,PR-12955,Office Supplies,Labels,Labels Model 156,164.99,7,0.0,8.05
ORD-100548,2017-06-21,2017-06-26,Second Class,CUST-6206,Customer 309,Home Office,United States,Austin,Texas,South,PR-62108,Furniture,Tables,Tables Model 602,368.58,3,0.0,72.71
ORD-100549,2017-10-30,2017-11-05,First Class,CUST-6651,Customer 180,Corporate,United States,Savannah,Georgia,South,PR-21481,Furniture,Chairs,Chairs Model 391,470.82,3,0.0,68.1
ORD-100550,2018-03-18,2018-03-24,Same Day,CUST-7944,Customer 374,Consumer,United States,Raleigh,North Carolina,South,PR-88372,Furniture,Tables,Tables Model 925,444.28,4,0.0,1.87
ORD-100551,2017-06-26,2017-06-28,Second Class,CUST-7156,Customer 46,Corporate,United States,Salem,Oregon,West,PR-45825,Technology,Computers,Computers Model 167,812.58,6,0.0,233.74
ORD-100552,2019-04-29,2019-05-01,First Class,CUST-9037,Customer 22,Home Office,United States,Miami,Florida,South,PR-74762,Office Supplies,Art,Art Model 396,93.51,3,0.0,8.53
ORD-100553,2020-02-20,2020-02-26,Same Day,CUST-5917,Customer 328,Consumer,United States,Miami,Florida,South,PR-97282,Office Supplies,Binders,Binders Model 368,203.76,8,0.0,-8.81
ORD-100554,2018-08-13,2018-08-17,First Class,CUST-2955,Customer 392,Corporate,United States,Carson City,Nevada,West,PR-88497,Technology,Accessories,Accessories Model 129,517.47,3,0.0,120.4
ORD-100555,2019-01-11,2019-01-16,Second Class,CUST-2959,Customer 192,Corporate,United States,Raleigh,North Carolina,South,PR-86238,Technology,Copiers,Copiers Model 810,2100.64,8,0.05,196.62
ORD-100556,2017-04-30,2017-05-02,First Class,CUST-1866,Customer 140,Corporate,United States,Evansville,Indiana,Central,PR-56659,Office Supplies,Labels,Labels Model 267,253.28,2,0.0,14.13
ORD-100557,2017-04-10,2017-04-13,Standard Class,CUST-2548,Customer 307,Home Office,United States,Peoria,Illinois,Central,PR-51446,Office Supplies,Binders,Binders Model 883,111.76,2,0.0,3.31
ORD-100558,2020-11-03,2020-11-10,First Class,CUST-9755,Customer 297,Consumer,United States,Lansing,Michigan,Central,PR-27950,Technology,Computers,Computers Model 198,1036.52,4,0.0,205.29
ORD-100559,2019-11-28,2019-12-01,Standard Class,CUST-4569,Customer 80,Consumer,United States,Fort Wayne,Indiana,Central,PR-90403,Furniture,Tables,Tables Model 204,941.01,7,0.0,278.92
ORD-100560,2020-11-13,2020-11-20,Same Day,CUST-3150,Customer 9,Corporate,United States,Springfield,Massachusetts,East,PR-57522,Office Supplies,Paper,Paper Model 938,193.85,5,0.05,19.23
ORD-100561,2017-10-12,2017-10-19,Standard Class,CUST-2943,Customer 114,Home Office,United States,Atlanta,Georgia,South,PR-39697,Technology,Computers,Computers Model 129,661.55,5,0.1,48.92
ORD-100562,2018-09-22,2018-09-24,Same Day,CUST-1308,Customer 397,Corporate,United States,Seattle,Washington,West,PR-35736,Furniture,Chairs,Chairs Model 179,325.7,2,0.0,28.57
ORD-100563,2017-08-09,2017-08-10,Second Class,CUST-5942,Customer 342,Consumer,United States,Boston,Massachusetts,East,PR-88878,Furniture,Chairs,Chairs Model 167,224.96,2,0.0,18.49
ORD-100564,2018-02-25,2018-03-02,First Class,CUST-3384,Customer 383,Home Office,United States,Tacoma,Washington,West,PR-56163,Furniture,Chairs,Chairs Model 192,718.0,5,0.0,126.36
ORD-100565,2017-11-25,2017-12-02,Standard Class,CUST-4555,Customer 367,Corporate,United States,Los Angeles,California,West,PR-80402,Technology,Phones,Phones Model 641,848.04,4,0.0,180.72
ORD-100566,2017-01-09,2017-01-15,Second Class,CUST-4033,Customer 226,Consumer,United States,Harrisburg,Pennsylvania,East,PR-59756,Technology,Copiers,Copiers Model 475,958.05,5,0.0,99.2
ORD-100567,2019-05-19,2019-05-21,Standard Class,CUST-2807,Customer 267,Corporate,United States,Las Vegas,Nevada,West,PR-47784,Furniture,Chairs,Chairs Model 577,644.85,3,0.05,121.94
ORD-100568,2020-02-16,2020-02-22,First Class,CUST-5646,Customer 234,Home Office,United States,Buffalo,New York,East,PR-39605,Furniture,Chairs,Chairs Model 494,879.25,5,0.0,82.57
ORD-100569,2020-02-09,2020-02-13,Second Class,CUST-7020,Customer 92,Home Office,United States,Indianapolis,Indiana,Central,PR-98092,Office Supplies,Art,Art Model 795,86.7,2,0.0,0.44
ORD-100570,2017-08-04,2017-08-08,Standard Class,CUST-2666,Customer 380,Consumer,United States,Houston,Texas,South,PR-36094,Office Supplies,Art,Art Model 510,472.56,4,0.05,35.72
ORD-100571,2018-11-25,2018-11-27,Same Day,CUST-5472,Customer 388,Corporate,United States,Houston,Texas,South,PR-97382,Furniture,Furnishings,Furnishings Model 385,667.16,4,0.0,-0.9
ORD-100572,2020-05-20,2020-05-24,Same Day,CUST-5107,Customer 251,Consumer,United States,Atlanta,Georgia,South,PR-27643,Furniture,Chairs,Chairs Model 225,778.5,6,0.0,30.9
ORD-100573,2017-03-02,2017-03-03,First Class,CUST-7269,Customer 310,Consumer,United States,Buffalo,New York,East,PR-91522,Technology,Phones,Phones Model 283,675.66,3,0.0,149.17
ORD-100574,2020-06-30,2020-07-01,First Class,CUST-9157,Customer 252,Home Office,United States,Springfield,Massachusetts,East,PR-80848,Office Supplies,Labels,Labels Model 777,188.34,3,0.0,30.48
ORD-100575,2020-01-25,2020-01-26,Same Day,CUST-7165,Customer 227,Consumer,United States,Boston,Massachusetts,East,PR-33182,Furniture,Furnishings,Furnishings Model 422,1159.69,7,0.0,81.42
ORD-100576,2020-02-15,2020-02-21,Second Class,CUST-7374,Customer 250,Home Office,United States,Cleveland,Ohio,Central,PR-74297,Furniture,Tables,Tables Model 419,768.04,4,0.0,104.01
ORD-100577,2020-09-13,2020-09-18,Same Day,CUST-5315,Customer 254,Home Office,United States,Greensboro,North Carolina,South,PR-56237,Office Supplies,Paper,Paper Model 500,40.53,3,0.0,4.01
ORD-100578,2018-08-06,2018-08-09,Second Class,CUST-7003,Customer 179,Home Office,United States,Rochester,New York,East,PR-59882,Office Supplies,Binders,Binders Model 957,175.77,3,0.0,-22.82
ORD-100579,2017-07-19,2017-07-23,Standard Class,CUST-5001,Customer 127,Home Office,United States,Grand Rapids,Michigan,Central,PR-87664,Furniture,Chairs,Chairs Model 777,384.51,3,0.0,31.12
ORD-100580,2017-06-23,2017-06-29,Second Class,CUST-9821,Customer 167,Corporate,United States,Newark,New Jersey,East,PR-65374,Furniture,Tables,Tables Model 120,931.56,6,0.0,-50.0
ORD-100581,2020-03-09,2020-03-14,Same Day,CUST-1364,Customer 163,Home Office,United States,Atlanta,Georgia,South,PR-52260,Technology,Copiers,Copiers Model 702,186.36,1,0.0,33.2
ORD-100582,2020-03-18,2020-03-19,First Class,CUST-9138,Customer 258,Consumer,United States,Austin,Texas,South,PR-49258,Technology,Accessories,Accessories Model 444,301.74,2,0.0,63.96
ORD-100583,2019-01-15,2019-01-19,First Class,CUST-5344,Customer 25,Home Office,United States,Carson City,Nevada,West,PR-39607,Office Supplies,Binders,Binders Model 394,131.6,5,0.0,17.14
ORD-100584,2020-07-03,2020-07-09,Same Day,CUST-9700,Customer 244,Consumer,United States,Rochester,New York,East,PR-20048,Furniture,Bookcases,Bookcases Model 168,766.55,5,0.0,100.22
ORD-100585,2020-08-27,2020-09-03,First Class,CUST-7788,Customer 206,Home Office,United States,Grand Rapids,Michigan,Central,PR-69405,Technology,Computers,Computers Model 304,655.86,3,0.0,199.39
ORD-100586,2020-10-07,2020-10-14,Same Day,CUST-9178,Customer 110,Corporate,United States,San Diego,California,West,PR-79824,Technology,Accessories,Accessories Model 690,519.24,3,0.05,33.93
ORD-100587,2020-06-12,2020-06-19,Standard Class,CUST-3420,Customer 124,Home Office,United States,Austin,Texas,South,PR-49357,Office Supplies,Labels,Labels Model 573,70.9,5,0.2,-2.85
ORD-100588,2019-06-11,2019-06-15,Standard Class,CUST-5702,Customer 331,Corporate,United States,Peoria,Illinois,Central,PR-88804,Office Supplies,Art,Art Model 373,100.14,3,0.0,28.03
ORD-100589,2018-04-29,2018-05-03,Same Day,CUST-6087,Customer 238,Home Office,United States,Los Angeles,California,West,PR-65314,Office Supplies,Paper,Paper Model 351,104.52,4,0.0,16.98
ORD-100590,2020-08-17,2020-08-18,Standard Class,CUST-5551,Customer 338,Home Office,United States,Spokane,Washington,West,PR-73680,Office Supplies,Paper,Paper Model 364,105.15,5,0.0,29.75
ORD-100591,2017-02-10,2017-02-11,Second Class,CUST-6954,Customer 344,Corporate,United States,Paterson,New Jersey,East,PR-28423,Furniture,Chairs,Chairs Model 516,1146.24,6,0.0,-42.27
ORD-100592,2018-04-29,2018-04-30,First Class,CUST-3003,Customer 396,Corporate,United States,Jersey City,New Jersey,East,PR-61111,Office Supplies,Binders,Binders Model 714,635.5,5,0.0,-10.05
ORD-100593,2018-04-29,2018-05-03,First Class,CUST-8200,Customer 210,Home Office,United States,Seattle,Washington,West,PR-74272,Office Supplies,Binders,Binders Model 381,258.42,3,0.0,14.88
ORD-100594,2019-12-29,2020-01-01,Standard Class,CUST-5036,Customer 143,Corporate,United States,Paterson,New Jersey,East,PR-58200,Furniture,Furnishings,Furnishings Model 799,699.9,6,0.0,53.48
ORD-100595,2018-09-24,2018-09-25,First Class,CUST-7302,Customer 159,Home Office,United States,Rochester,New York,East,PR-80111,Technology,Accessories,Accessories Model 359,799.8,4,0.0,141.73
ORD-100596,2018-04-30,2018-05-07,Standard Class,CUST-2478,Customer 388,Corporate,United States,Charlotte,North Carolina,South,PR-31001,Furniture,Bookcases,Bookcases Model 408,338.44,2,0.0,31.24
ORD-100597,2019-06-18,2019-06-24,Same Day,CUST-9055,Customer 242,Corporate,United States,Indianapolis,Indiana,Central,PR-65360,Furniture,Chairs,Chairs Model 942,351.16,2,0.0,102.56
ORD-100598,2017-07-25,2017-08-01,First Class,CUST-9973,Customer 378,Corporate,United States,Eugene,Oregon,West,PR-13584,Office Supplies,Labels,Labels Model 530,227.48,4,0.05,49.15
ORD-100599,2017-04-17,2017-04-23,First Class,CUST-4278,Customer 322,Corporate,United States,Carson City,Nevada,West,PR-20778,Office Supplies,Paper,Paper Model 510,175.28,7,0.0,9.85
ORD-100600,2017-08-15,2017-08-17,Same Day,CUST-6233,Customer 232,Home Office,United States,Tacoma,Washington,West,PR-44167,Technology,Copiers,Copiers Model 911,713.0,4,0.0,156.86
ORD-100601,2017-12-22,2017-12-28,Same Day,CUST-3980,Customer 202,Home Office,United States,Detroit,Michigan,Central,PR-12717,Office Supplies,Art,Art Model 476,85.29,3,0.05,-2.94
ORD-100602,2017-02-17,2017-02-22,Same Day,CUST-3764,Customer 26,Home Office,United States,San Francisco,California,West,PR-88694,Office Supplies,Labels,Labels Model 818,90.11,1,0.05,20.4
ORD-100603,2018-06-17,2018-06-19,Same Day,CUST-9615,Customer 223,Home Office,United States,Newark,New Jersey,East,PR-25533,Technology,Phones,Phones Model 114,538.22,2,0.0,28.02
ORD-100604,2018-04-05,2018-04-11,Standard Class,CUST-3133,Customer 221,Home Office,United States,Spokane,Washington,West,PR-47089,Furniture,Furnishings,Furnishings Model 491,1120.56,7,0.0,64.15
ORD-100605,2020-10-18,2020-10-20,Same Day,CUST-5289,Customer 121,Consumer,United States,Orlando,Florida,South,PR-86402,Office Supplies,Paper,Paper Model 397,100.02,2,0.0,23.51
ORD-100606,2020-11-02,2020-11-08,Same Day,CUST-6296,Customer 355,Home Office,United States,Houston,Texas,South,PR-60265,Furniture,Tables,Tables Model 992,438.04,4,0.2,13.48
ORD-100607,2020-12-21,2020-12-25,Same Day,CUST-6453,Customer 121,Corporate,United States,Chicago,Illinois,Central,PR-97921,Technology,Phones,Phones Model 153,1691.68,8,0.0,199.37
ORD-100608,2020-05-10,2020-05-16,First Class,CUST-7466,Customer 344,Consumer,United States,Buffalo,New York,East,PR-15390,Technology,Copiers,Copiers Model 409,1027.72,4,0.0,108.13
ORD-100609,2020-04-03,2020-04-05,Second Class,CUST-8669,Customer 68,Corporate,United States,Cincinnati,Ohio,Central,PR-79523,Furniture,Bookcases,Bookcases Model 998,503.67,3,0.1,7.51
ORD-100610,2019-06-06,2019-06-08,First Class,CUST-5603,Customer 383,Corporate,United States,Springfield,Illinois,Central,PR-44500,Office Supplies,Binders,Binders Model 611,231.45,5,0.0,38.37
ORD-100611,2020-06-09,2020-06-16,Standard Class,CUST-9049,Customer 392,Home Office,United States,Grand Rapids,Michigan,Central,PR-93447,Office Supplies,Labels,Labels Model 854,82.48,2,0.0,6.15
ORD-100612,2019-06-21,2019-06-22,Standard Class,CUST-8704,Customer 134,Home Office,United States,Seattle,Washington,West,PR-67203,Office Supplies,Binders,Binders Model 136,419.58,7,0.0,56.3
ORD-100613,2017-08-26,2017-08-30,Standard Class,CUST-9077,Customer 58,Consumer,United States,Springfield,Massachusetts,East,PR-22265,Technology,Copiers,Copiers Model 568,1148.5,5,0.05,151.09
ORD-100614,2018-02-22,2018-03-01,Second Class,CUST-4479,Customer 299,Home Office,United States,Columbus,Ohio,Central,PR-33667,Technology,Computers,Computers Model 676,708.27,3,0.05,186.75
ORD-100615,2019-05-03,2019-05-04,Second Class,CUST-5657,Customer 349,Corporate,United States,Carson City,Nevada,West,PR-87376,Office Supplies,Labels,Labels Model 126,323.52,4,0.0,67.04
ORD-100616,2017-08-06,2017-08-13,First Class,CUST-8861,Customer 233,Home Office,United States,Columbus,Ohio,Central,PR-10760,Office Supplies,Art,Art Model 950,156.6,3,0.0,16.44
ORD-100617,2018-11-06,2018-11-07,First Class,CUST-1797,Customer 330,Corporate,United States,Augusta,Georgia,South,PR-19269,Technology,Accessories,Accessories Model 316,638.64,4,0.0,141.24
ORD-100618,2020-01-26,2020-01-31,Second Class,CUST-7535,Customer 46,Consumer,United States,Dallas,Texas,South,PR-60921,Furniture,Tables,Tables Model 345,1149.33,7,0.0,199.68
ORD-100619,2019-04-05,2019-04-08,Standard Class,CUST-6080,Customer 351,Corporate,United States,San Francisco,California,West,PR-22597,Furniture,Furnishings,Furnishings Model 853,711.96,4,0.0,41.1
ORD-100620,2019-01-23,2019-01-28,Same Day,CUST-7931,Customer 47,Corporate,United States,Reno,Nevada,West,PR-34426,Furniture,Furnishings,Furnishings Model 374,728.95,5,0.05,76.7
ORD-100621,2019-06-09,2019-06-15,Standard Class,CUST-4673,Customer 332,Corporate,United States,Houston,Texas,South,PR-92517,Technology,Computers,Computers Model 574,638.16,3,0.0,130.15
ORD-100622,2020-08-18,2020-08-23,Standard Class,CUST-8825,Customer 154,Consumer,United States,Jersey City,New Jersey,East,PR-49375,Furniture,Chairs,Chairs Model 920,601.84,4,0.0,111.21
ORD-100623,2018-05-25,2018-05-30,Same Day,CUST-9411,Customer 56,Corporate,United States,Augusta,Georgia,South,PR-70903,Office Supplies,Paper,Paper Model 146,169.32,3,0.0,10.81
ORD-100624,2020-09-15,2020-09-21,Second Class,CUST-9248,Customer 9,Home Office,United States,Grand Rapids,Michigan,Central,PR-70670,Technology,Phones,Phones Model 887,859.64,4,0.0,263.89
ORD-100625,2018-01-03,2018-01-10,Same Day,CUST-5876,Customer 161,Home Office,United States,Las Vegas,Nevada,West,PR-91764,Office Supplies,Art,Art Model 997,307.6,4,0.2,-11.62
ORD-100626,2018-06-27,2018-06-30,Second Class,CUST-2742,Customer 223,Consumer,United States,Seattle,Washington,West,PR-25293,Office Supplies,Labels,Labels Model 992,155.52,4,0.0,-2.3
ORD-100627,2017-01-28,2017-01-30,Same Day,CUST-6910,Customer 354,Corporate,United States,Greensboro,North Carolina,South,PR-26395,Furniture,Furnishings,Furnishings Model 410,128.56,1,0.0,16.99
ORD-100628,2017-10-04,2017-10-05,Same Day,CUST-1439,Customer 108,Home Office,United States,Los Angeles,California,West,PR-95162,Technology,Accessories,Accessories Model 979,392.8,2,0.0,107.64
ORD-100629,2018-05-11,2018-05-15,Second Class,CUST-7912,Customer 12,Consumer,United States,San Francisco,California,West,PR-68361,Furniture,Tables,Tables Model 585,529.68,4,0.0,59.81
ORD-100630,2019-09-21,2019-09-25,First Class,CUST-7418,Customer 27,Consumer,United States,Worcester,Massachusetts,East,PR-92629,Office Supplies,Binders,Binders Model 401,262.77,3,0.0,19.75
ORD-100631,2020-12-31,2021-01-04,Same Day,CUST-8987,Customer 205,Home Office,United States,Greensboro,North Carolina,South,PR-90149,Technology,Computers,Computers Model 137,1161.78,6,0.2,325.69
ORD-100632,2020-10-21,2020-10-28,Second Class,CUST-6174,Customer 284,Corporate,United States,Tampa,Florida,South,PR-64675,Office Supplies,Paper,Paper Model 532,293.25,5,0.0,18.69
ORD-100633,2019-08-28,2019-08-29,Standard Class,CUST-3643,Customer 148,Corporate,United States,Savannah,Georgia,South,PR-67424,Technology,Copiers,Copiers Model 121,157.37,1,0.05,22.17
ORD-100634,2018-04-21,2018-04-26,Same Day,CUST-5806,Customer 371,Corporate,United States,Eugene,Oregon,West,PR-95524,Technology,Copiers,Copiers Model 234,504.27,3,0.0,61.02
ORD-100635,2019-01-08,2019-01-15,Same Day,CUST-2412,Customer 342,Consumer,United States,Tampa,Florida,South,PR-36146,Office Supplies,Labels,Labels Model 807,13.74,2,0.0,2.3
ORD-100636,2017-11-17,2017-11-22,Second Class,CUST-4431,Customer 286,Consumer,United States,Dallas,Texas,South,PR-44184,Furniture,Bookcases,Bookcases Model 340,727.45,5,0.0,34.43
ORD-100637,2019-01-02,2019-01-08,Standard Class,CUST-8055,Customer 59,Consumer,United States,Tacoma,Washington,West,PR-39372,Office Supplies,Paper,Paper Model 445,178.47,3,0.0,5.62
ORD-100638,2019-09-24,2019-09-27,Second Class,CUST-9444,Customer 310,Home Office,United States,Detroit,Michigan,Central,PR-67386,Technology,Computers,Computers Model 254,616.29,3,0.0,203.58
